Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
lonliness,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
lonliness,rot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
lonliness,mud,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
lonliness,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
lonliness,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
lonliness,rust,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
lonliness,mold,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
lonliness,injury,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
lonliness,stench,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
lonliness,filth,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,rot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,mud,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,rust,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,mold,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,injury,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,stench,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
regret,filth,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,rot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,mud,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,rust,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,mold,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,injury,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,stench,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
anxiety,filth,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
despair,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
