Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
cuddle,content,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
cuddle,encourage,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
cuddle,appreciate,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
cuddle,impress,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
cuddle,like,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
cuddle,reassure,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
cuddle,respect,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
cuddle,admire,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
cuddle,adore,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
cuddle,cherish,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,content,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,encourage,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,appreciate,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,impress,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,like,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,reassure,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,respect,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,admire,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,adore,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
build,cherish,physical-positive,psychological-positive,ValenceMatchingOnly,PositiveMatch,ConceptualMismatch:physical
