Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
offend,despair,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
offend,irritate,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
offend,displease,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
offend,dishonor,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
offend,embarrass,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
offend,discourage,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
offend,dismay,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
offend,criticize,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
offend,dread,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
despair,irritate,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
despair,displease,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
despair,dishonor,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
despair,embarrass,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
despair,discourage,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
despair,dismay,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
despair,criticize,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
despair,dread,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
irritate,displease,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
irritate,dishonor,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
irritate,embarrass,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
irritate,discourage,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
irritate,dismay,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
irritate,criticize,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
irritate,dread,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
displease,dishonor,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
displease,embarrass,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
displease,discourage,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
displease,dismay,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
displease,criticize,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
displease,dread,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
dishonor,embarrass,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
dishonor,discourage,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
dishonor,dismay,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
dishonor,criticize,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
dishonor,dread,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
embarrass,discourage,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
embarrass,dismay,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
embarrass,criticize,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
embarrass,dread,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
discourage,dismay,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
discourage,criticize,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
discourage,dread,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
dismay,criticize,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
dismay,dread,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
criticize,dread,psychological-negative,psychological-negative,MaxMatch,NegativeMatch,ConceptualMatch:psychological
