Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
content,offend,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
content,despair,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
content,irritate,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
content,displease,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
content,dishonor,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
content,embarrass,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
content,discourage,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
content,dismay,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
content,criticize,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
content,dread,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,offend,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,despair,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,irritate,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,displease,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,dishonor,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,embarrass,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,discourage,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,dismay,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,criticize,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
encourage,dread,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,offend,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,despair,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,irritate,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,displease,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,dishonor,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,embarrass,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,discourage,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,dismay,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,criticize,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
appreciate,dread,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,offend,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,despair,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,irritate,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,displease,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,dishonor,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,embarrass,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,discourage,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,dismay,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,criticize,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
impress,dread,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
like,offend,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
like,despair,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
like,irritate,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
like,displease,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
like,dishonor,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
like,embarrass,psychological-positive,psychological-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:psychological
