Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
compassion,beach,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
compassion,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
compassion,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
compassion,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
compassion,home,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
freedom,beach,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
freedom,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
freedom,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
freedom,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
freedom,home,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
gratitude,beach,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
gratitude,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
gratitude,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
gratitude,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
gratitude,home,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
inspiration,beach,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
inspiration,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
inspiration,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
inspiration,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
inspiration,home,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
kindness,beach,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
kindness,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
kindness,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
kindness,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
kindness,home,noun-positive,noun-postiive,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:noun
